Elapsed Time,Pressure,Density,Rate,Stage Number
82.867,-1,13.03,0,3
82.883,-1,13.08,0,3
82.9,-1,13.1,0,3
82.917,-1,13.13,0,3
82.933,-1,13.17,0,3
82.95,-1,13.21,0,3
82.967,-1,13.25,0,3
82.983,-1,13.29,0,3
83,-1,13.33,0,3
83.017,-1,13.38,0,3
83.033,-1,13.42,0,3
83.05,-1,13.47,0,3
83.067,-1,13.52,0,3
83.083,-1,13.57,0,3
83.1,-1,13.62,0,4
83.117,-1,13.67,0,4
83.133,-1,13.72,0,4
83.15,-1,13.77,0,4
83.167,-1,13.82,0,4
83.183,-1,13.87,0,4
83.2,-1,13.92,0,4
83.217,-1,13.97,0,4
83.233,-1,14.02,0,4
83.25,-1,14.07,0,4
83.267,-1,14.12,0,4
83.283,-1,14.16,0,4
83.3,-1,14.16,0,4
83.317,-1,14.17,0,4
83.333,-1,14.17,0,4
83.35,-1,14.17,0,4
83.367,-1,14.17,0,4
83.383,-1,14.17,0,4
83.4,-1,14.17,0,4
83.417,-1,14.17,0,4
83.433,-1,14.17,0,4
83.45,-1,14.17,0,4
83.467,-1,14.17,0,4
83.483,-1,14.17,0,4
83.5,-1,14.17,0,4
83.517,-1,14.17,0,4
83.533,-1,14.17,0,4
83.55,-1,14.18,4.6,4
83.567,-1,14.18,4.6,4
83.583,0,14.18,2.8,4
83.6,0,14.17,2.8,4
83.617,0,14.17,2.8,4
83.633,46,14.17,2.7,4
83.65,46,14.18,2.7,4
83.667,56,14.17,2.6,4
83.683,56,14.17,2.6,4
83.7,56,14.17,2.6,4
83.717,58,14.14,2.5,4
83.733,58,14.12,2.5,4
83.75,59,14.08,2.5,4
83.767,59,14.04,2.5,4
83.783,59,14,2.5,4
83.8,58,13.97,2.5,4
83.817,58,13.93,2.5,4
83.833,58,13.89,2.5,4
83.85,64,13.86,2.5,4
83.867,64,13.82,2.5,4
83.883,86,13.78,2.5,4
83.9,86,13.76,2.5,4
83.917,86,13.76,2.5,4
83.933,131,13.77,3.5,4
83.95,131,13.77,3.5,4
83.967,184,13.79,3.6,4
83.983,184,13.8,3.6,4
84,184,13.82,3.6,4
84.017,201,13.84,3.7,4
84.033,201,13.85,3.7,4
84.05,195,13.87,3.6,4
84.067,195,13.88,3.6,4
84.083,195,13.9,3.6,4
84.1,195,13.92,3.6,4
84.117,195,13.93,3.6,4
84.133,187,13.95,3.6,4
84.15,187,13.95,3.6,4
84.167,187,13.95,3.6,4
84.183,188,13.95,3.6,4
84.2,188,13.95,3.6,4
84.217,189,13.94,3.6,4
84.233,189,13.94,3.6,4
84.25,189,13.94,3.6,4
84.267,185,13.93,3.6,4
84.283,185,13.93,3.6,4
84.3,192,13.92,3.6,4
84.317,192,13.92,3.6,4
84.333,192,13.91,3.6,4
84.35,189,13.91,3.6,4
84.367,189,13.9,3.6,4
84.383,192,13.89,3.6,4
84.4,192,13.89,3.6,4
84.417,192,13.88,3.6,4
84.433,194,13.88,3.6,4
84.45,194,13.87,3.6,4
84.467,185,13.86,3.6,4
84.483,185,13.86,3.6,4
84.5,185,13.86,3.6,4
84.517,187,13.86,3.6,4
84.533,187,13.86,3.6,4
84.55,183,13.87,3.6,4
84.567,183,13.87,3.6,4
84.583,183,13.87,3.6,4
84.6,179,13.88,3.6,4
84.617,179,13.88,3.6,4
84.633,184,13.88,3.6,4
84.65,184,13.89,3.6,4
84.667,184,13.89,3.6,4
