2016-01-19 16:35:57,Elapsed Time (min),Stage Time (min),Stage Number,Clock Time (min),Falcon_ET (min),Cem-Gate Target (%),Cem-Gate Actual (%),Mix-Water Target (gpm),Mix-Water Actual (gpm),Mix-Water Stage (gal),Mix-Water Total (gal),Target Density (ppg),Actual Density (ppg),Dry-Cem target (lbm/min),Pressure_1 (psi),Pressure_2 (psi),Pressure_3 (psi),Mech.Rate 1 (bpm),Mech.Rate 2 (bpm),Mech.Rate 1+2 (bpm),Flow 3 (bpm),Flow 3 Stage (bbl),Flow 3 Total (bbl),Disch Rate (bpm),Disch Stage (bbl),Disch Total (bbl),Actual Tub Level (%),-,Cement Slurry Type,Falcon Stage No.,Mass Dens (ppg),Nuclear Dens (ppg),J22-Temp (°F),Target Tub Level (%),Tub SW,Water SW,Gate SW,Bypass SW,Downhole SW,UL_OprMode,Liq_Vol_Fact,Event Code,-,Pressure (psi),Slurry Density (ppg),Slurry Density (0),Add 1 Rate (gpm),Add 1 Ratio (gpt),Add 1 Stage Total (gal),Add 1 Total (gal),Add 2 Rate (gpm),Add 2 Ratio (gpt),Add 2 Stage Total (gal),Add 2 Total (gal)
2016-01-19 19:23:47,167.833,167.833,0,167.833,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.68,0.0,-15,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.8,0,2,0,9.68,0.00,-25,-1.0,0,0,0,1,0,2,91.82,0,0,-15,9.68,9.68,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:23:52,167.916,167.916,0,167.916,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.71,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.5,0,2,0,9.71,0.00,-25,-1.0,0,0,0,1,0,2,91.63,0,0,-14,9.71,9.71,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:23:57,168.000,168.000,0,168.000,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,9.74,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.2,0,2,0,9.74,0.00,-25,-1.0,0,0,0,1,0,2,91.48,0,0,-14,9.74,9.74,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:24:02,168.083,168.083,0,168.083,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.79,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.9,0,2,0,9.79,0.00,-25,-1.0,0,0,0,1,0,2,91.18,0,0,-14,9.79,9.79,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:24:07,168.166,168.166,0,168.166,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.84,0.0,-14,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,50.9,0,2,0,9.84,0.00,-25,-1.0,0,0,0,1,0,2,90.88,0,0,-14,9.84,9.84,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:24:12,168.250,168.250,0,168.250,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.84,0.0,-15,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.8,0,2,0,9.84,0.00,-25,-1.0,0,0,0,1,0,2,90.84,0,0,-15,9.84,9.84,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:24:17,168.333,168.333,0,168.333,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.84,0.0,-15,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.9,0,2,0,9.84,0.00,-25,-1.0,0,0,0,1,0,2,90.84,0,0,-15,9.84,9.84,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:24:22,168.416,168.416,0,168.416,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.85,0.0,-14,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.2,0,2,0,9.85,0.00,-25,-1.0,0,0,0,1,0,2,90.81,0,0,-14,9.85,9.85,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:24:27,168.500,168.500,0,168.500,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,9.84,0.0,-14,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,46.0,0,2,0,9.84,0.00,-25,-1.0,0,0,0,1,0,2,90.84,0,0,-14,9.84,9.84,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:24:32,168.583,168.583,0,168.583,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.84,0.0,-14,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.7,0,2,0,9.84,0.00,-25,-1.0,0,0,0,1,0,2,90.84,0,0,-14,9.84,9.84,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:24:37,168.666,168.666,0,168.666,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.84,0.0,-15,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.0,0,2,0,9.84,0.00,-25,-1.0,0,0,0,1,0,2,90.84,0,0,-15,9.84,9.84,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:24:42,168.750,168.750,0,168.750,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,9.84,0.0,-14,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,45.1,0,2,0,9.84,0.00,-25,-1.0,0,0,0,1,0,2,90.84,0,0,-14,9.84,9.84,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:24:47,168.833,168.833,0,168.833,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.84,0.0,-15,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.0,0,2,0,9.84,0.00,-25,-1.0,0,0,0,1,0,2,90.84,0,0,-15,9.84,9.84,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:24:52,168.916,168.916,0,168.916,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.85,0.0,-15,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.2,0,2,0,9.85,0.00,-25,-1.0,0,0,0,1,0,2,90.81,0,0,-15,9.85,9.85,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:24:57,169.000,169.000,0,169.000,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.87,0.0,-15,5,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,50.3,0,2,0,9.87,0.00,-25,-1.0,0,0,0,1,0,2,90.66,0,0,-15,9.87,9.87,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:25:02,169.083,169.083,0,169.083,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.93,0.0,-14,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.0,0,2,0,9.93,0.00,-25,-1.0,0,0,0,1,0,2,90.28,0,0,-14,9.93,9.93,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:25:07,169.166,169.166,0,169.166,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,9.96,0.0,-13,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.0,0,2,0,9.96,0.00,-25,-1.0,0,0,0,1,0,2,90.13,0,0,-13,9.96,9.96,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:25:12,169.250,169.250,0,169.250,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-14,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.0,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-14,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:25:17,169.333,169.333,0,169.333,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-14,6,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,51.7,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-14,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:25:22,169.416,169.416,0,169.416,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-15,4,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.2,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-15,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:25:27,169.500,169.500,0,169.500,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,6,24,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,50.0,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,6,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:25:32,169.583,169.583,0,169.583,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,45,63,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,50.8,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,45,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:25:37,169.666,169.666,0,169.666,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,49,65,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.8,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,49,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:25:42,169.750,169.750,0,169.750,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,67,86,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.8,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,67,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:25:47,169.833,169.833,0,169.833,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,59,82,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,44.9,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,59,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:25:52,169.916,169.916,0,169.916,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,64,85,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,50.3,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,64,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:25:57,170.000,170.000,0,170.000,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,57,79,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,53.0,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,57,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:26:02,170.083,170.083,0,170.083,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,10.02,0.0,44,66,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.5,0,2,0,10.02,0.00,-25,-1.0,0,0,0,1,0,2,89.76,0,0,44,10.02,10.02,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:26:07,170.166,170.166,0,170.166,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,39,59,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.7,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,39,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:26:12,170.250,170.250,0,170.250,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-8,10,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.4,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-8,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:26:17,170.333,170.333,0,170.333,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-17,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,50.9,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-17,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:26:22,170.416,170.416,0,170.416,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,1,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,50.5,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:26:27,170.500,170.500,0,170.500,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.6,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:26:32,170.583,170.583,0,170.583,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,1,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.9,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:26:37,170.666,170.666,0,170.666,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,1,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.5,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:26:42,170.750,170.750,0,170.750,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-19,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.1,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-19,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:26:47,170.833,170.833,0,170.833,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,1,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.2,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:26:52,170.916,170.916,0,170.916,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,1,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,52.7,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:26:57,171.000,171.000,0,171.000,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,51.4,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:27:02,171.083,171.083,0,171.083,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,53.4,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:27:07,171.166,171.166,0,171.166,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-17,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,51.1,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-17,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:27:12,171.250,171.250,0,171.250,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-16,4,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,50.3,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-16,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:27:17,171.333,171.333,0,171.333,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,3,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,52.2,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:27:22,171.416,171.416,0,171.416,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-17,3,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,51.0,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-17,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:27:27,171.500,171.500,0,171.500,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,51.7,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:27:32,171.583,171.583,0,171.583,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,3,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,51.1,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:27:37,171.666,171.666,0,171.666,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.9,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:27:42,171.750,171.750,0,171.750,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-17,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,50.6,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-17,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:27:47,171.833,171.833,0,171.833,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-17,3,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,50.9,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-17,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:27:52,171.916,171.916,0,171.916,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,3,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.1,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:27:57,172.000,172.000,0,172.000,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-17,3,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,51.1,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-17,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:28:02,172.083,172.083,0,172.083,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,50.5,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:28:07,172.166,172.166,0,172.166,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,3,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,53.0,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:28:12,172.250,172.250,0,172.250,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,0,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.8,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:28:17,172.333,172.333,0,172.333,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,52.4,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:28:22,172.416,172.416,0,172.416,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-17,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,50.1,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-17,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:28:27,172.500,172.500,0,172.500,154.710,0.0,99.6,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-16,3,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,53.5,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-16,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:28:32,172.583,172.583,0,172.583,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-17,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,53.5,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-17,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:28:37,172.666,172.666,0,172.666,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-18,3,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,48.3,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-18,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:28:42,172.750,172.750,0,172.750,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-17,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,52.0,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-17,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:28:47,172.833,172.833,0,172.833,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-16,3,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,50.7,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-16,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:28:52,172.916,172.916,0,172.916,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-16,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,51.3,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.84,0,0,-16,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:28:57,173.000,173.000,0,173.000,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-16,3,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,47.1,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-16,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:29:02,173.083,173.083,0,173.083,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-17,3,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,49.1,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-17,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:29:07,173.166,173.166,0,173.166,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-17,2,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,50.6,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-17,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 19:29:12,173.250,173.250,0,173.250,154.710,0.0,99.7,0.0,0.0,8419.3,8419.3,14.00,10.01,0.0,-17,3,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2,424.2,51.3,0,2,0,10.01,0.00,-25,-1.0,0,0,0,1,0,2,89.8,0,0,-17,10.01,10.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
